routeIdx,crsIdx,crsKorNm,crsDstnc,crsTotlRqrmHour,crsLevel,crsCycle,crsContents,crsSummary,crsTourInfo,travelerinfo,sigun,brdDiv,gpxpath,createdtime,modifiedtime
T_ROUTE_MNG0000000001,T_CRS_MNG0000005141,남파랑길 26코스,13,270,2,비순환형,"거제파출소에서 둔덕면 청마기념관가지 연결되는 구간으로 거제 스포츠파크를 거져 거제를 대표하는 작가 유치진의 생가 및 기념관 등을 둘러볼 수 있다. 대봉산, 산방산 등의 숲길(임도) 구간이 포함되어 있어 걷기여행시 이에 대비한 준비가 필요하다. ","- 거제 스포츠파크를 거쳐 거제를 대표하는 작가 유치진의 생가와 기념관 등을 체험할 수 있으며, 대봉산, 산방산 등의 숲길 구간이 연결되는 코스<br>- 임도가 길어 걷기 좋은 구간",- 한국 문학의 거두 유치환 선생의 흔적이 남아있는 '청마 생가'<br>- 청마 유치환이 태어난 곳에 세워진 '청마 기념관',"- 시점 : 거제면 거제파출소(경남 거제시 거제면 거제남서로 3431)<br>교통편) 고현버스터미널에서 50, 51, 52, 56, 57, 54-1번 버스 이용하여 제일중학교 정류장 하차<br>- 종점 : 둔덕면 밤하리 청마기념관(경남 거제시 둔덕면 방하2길 6)<br>교통편) 방하삼거리 정류장 41번 버스 이용<br>- 대중교통 이용 가능하나, 배차간격이 길어 사전에 시간확인이  필요<br>- 대봉산, 산방산 등의 숲길(임도) 구간이 포함되어 있어 걷기여행시 이에 대비한 준비가 필요",경남 거제시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005141.gpx,20200216054051,20250716073034
T_ROUTE_MNG0000000001,T_CRS_MNG0000005142,남파랑길 27코스,10,210,2,비순환형,"거제 둔덕면 방하마을의 청마기념관을 지나 통영 용남면 장평리 신촌마을로 연결되는 구간으로 거제대교를 통해 거제 구간이 완료되는 거제 종점 구간이다. 타 구간과 마찬가지로 마을길과 숲길, 해안길 등이 중복되어 있으며, 코스 중간에 거제 둔덕기성 등의 역사문화자원을 보유하고 있다. 숲길 구간의 경우, 임도가 잘 조성되어 있어 걷기에 크게 어려움이 없는 구간이다. 다만, 하계시즌에는 일부 제초작업이 안되어있을 수 있으니 유의가 필요하다.",- 신 거제대교에서 출발한 거제시 구간이 완료되는 구간으로 청마기념관과 거제 둔덕기성 등의 자원을 경유하는 코스,- 한국 문학의 거두 유치환 선생의 생가(청마 생가)<br>- 청마 유치환이 태어난 곳에 세워진 '청마 기념관'<br>- 둔덕면 거림리에 있는 삼국시대 신라 성곽을 볼 수 있는 '둔덕기성'<br>- 거제시 사등면의 서쪽과 통영시 용남면 장평리 사이의 견내량해에 건설된 다리인 '거제대교',"- 시점 : 둔덕면 방하리 청마기념관(경남 거제시 둔덕면 방하2길 6)<br>교통편) 고현버스터미널에서 41번 이용하여 방하삼거리 정류장 하차<br>- 종점 : 용남면 장평리 신촌마을(경남 통영시 용남면 장평리 235-1)<br>교통편) 신촌마을 정류장 650, 906, 910, 953번 버스 이용 후 시외버스터미널(통영) 하차<br>- 식수가 없으니 사전 준비하거나 매점을 이용<br>- 방하마을은 하루에 4번 버스 운행하므로 버스 시간표 확인 필수<br>- 일부 등산로 구간에 이용자의 주의가 필요한 구간이 분포",경남 거제시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005142.gpx,20200216054518,20250716073108
T_ROUTE_MNG0000000001,T_CRS_MNG0000005143,남파랑길 28코스,15,270,2,비순환형,"통영 28코스는 옹냠면 장평리 신촌마을에서 동호동 남망산 조각공원까지 이어지는 구간으로 통영시가 이야기가 있는 문화생태탐방로로 기조성한 토영이야기길과 중첩되는 구간이다. 구간 내에 통영을 대표하는 이순신공원 등이 분포하고 있으며 다음 코스에 동피랑마을 및 서피랑마을 등과 연계되어 통영의 명실상부한 걷기여행의 핵심 구간이다. 볼거리, 먹거리가 다양하며, 여행자를 위한 편의시설도 비교적 잘 구축되어 있는 구간이다. 다만, 일부 구간이 갓길이 없는 도로구간으로 연결되어 해당구간을 여행할 때는 안전에 유의하여야 한다.  ","- 통영 세자트라 숲, 이순신공원, 남망산 조각공원 입구까지 이어지는 구간으로 이순신 공원에서 바라보는 바다 경관이 아름다운 코스<br>- 해안 둘레길을 걷기에 최적의 코스이자 통영의 대표 걷기여행길인 토영 이야기길과 만나는 걷기에 편안 코스","- 울창한 나무가 많고 생태 체험이 가능한 '세자트라숲'<br>- 맑은 하늘과 바다, 푸른 녹음이 모두 어우러진 일출 명소 '이순신공원'<br>- 통영의 문화와 예술이 있는 '남망산 조각공원'","- 시점 : 용남면 장평리 신촌마을(경남 통영시 용남면 장평리 235-1)<br>교통편) 통영종합버스터미널 752번 버스, 신촌마을 하차<br>- 종점 : 동호동 남망산조각공원입구(경남 통영시 동호동 249-1)<br>교통편) 남망산조각공원입구 정류장에서 752, 610버스 다수 이용 후 통영시외버스터미널 하차<br>- 통영 세자트라 숲 입장료 및 주차비 무료<br>- 이순신 공원 입장료 무료, 주차비 유료<br>- 펜션이 많아 숙박하기 용이함",경남 통영시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005143.gpx,20200216061352,20251112071634
T_ROUTE_MNG0000000001,T_CRS_MNG0000005144,남파랑길 29코스,17,360,2,비순환형,"통영 28코스와 이어지는 29코스 시점 구간이 통영시의 토영이야기길과 중첩되는 구간으로 통영의 대표 관광명소인 동피랑마을, 서피랑마을, 윤이상기념관, 해저터널 등 핵심 시내구간이 포함되는 구간이다. 시내 구간을 지난 이후에는 해안길을 따라 무전동 해변공원까지 이어진다.  구간 중간중간에 한실포, 민양마을 등 어촌마을 지나게 되며, 해안을 따라 사람들이 살아가는 모습을 볼 수 있는 구간으로 매력이 있다.","- 토영 이야기길을 따라 통영을 대표하는 동피랑마을, 서피랑마을, 해저터널 등 핵심 자원을 두루 경유하는 코스<br>- 동피랑 벽화마을, 서피랑 공원의 이곳저곳을 구경하고 예쁜 어촌마을을 볼 수 있으며 평인일주도로에서는 한적함을 느낄 수 있는 코스<br>- 다양한 살거리, 먹거리를 보유하고 있으며 활기찬 통영의 모습을 살펴볼 수 있는 매력적인 구간",- 구불구불한 오르막 골목길을 따라 있는 담벼락마다 형형색색의 벽화가 눈길을 끄는 관광 명소 '동피랑 벽화마을'<br>- 임진왜란 후 한산도에 있던 삼도수군 통제영이 통영으로 옮겨지면서 지어진 객사 건물인 국보 삼도수군통제영 '세병관'<br>- 언덕을 올라 아름다운 강구안을 볼 수 있는 '서피랑 공원'<br>- 통영의 역사와 문화를 확인할 수 있는 '통영시립박물관'<br>- 작곡가 윤이상 기념관 및 기념공원<br>- 동양 최초의 해저터널이자 근대문화유산인 통영 해저터널,"- 시점 : 동호동 남망산조각공원입구(경남 통영시 동호동 249-1)<br>교통편) 통영종합버스터미널에서 321, 420, 121, 610, 613, 211번 등 다수 버스 이용하여 남만산공원입구 정류장 하차<br>- 종점 : 무전동 해변공원(경남 통영시 무전동 1013)<br>교통편) 한진로즈힐 정류장 401, 341, 530, 500, 104, 501, 534, 535, 105, 301버스 등 다수 이용 후 시외버스터미널(통영) 하차<br>- 동피랑 마을 벽화는 2년에 한 번씩 새롭게 단장을 함<br>- 통영시립박물관 매일 09:00 - 18:00, 월요일 휴무, 성인 기준 관람료 2,000원<br>- 윤이상 기념관 관람료 무료<br>- 해저터널 관람료 무료, 약 1시간 소요",경남 통영시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005144.gpx,20200216061808,20250716073215
T_ROUTE_MNG0000000001,T_CRS_MNG0000005145,남파랑길 30코스,16,450,3,비순환형,"통영 무전동 북신만 해변공원에서 고성으로 연결되는 지점인 통영 도산면 원산리 바다휴게소까지 이어지는 구간으로 발암산 제석봉 및 도덕산 백우정사, 관덕저수지 등을 지나는 등산로 구간이 포함되어 있다.  구간 중 일부가 통제사 옛길 등으로 지정되어 있으며, 중간중간 쉼터가 잘 구성되어 있다. 구간 내 상당수가 등산로 구간이 포함되어 있음에 따라 걷기여행시 안전한 여행을 위한 준비가 필요한 구간이다. ","- 무전동 해변공원에서 시작하여 발암산 제적봉 및 도덕산 백우정사, 관덕저수지 등 등산로 구간으로 이어지는 코스<br>- 대부분 산길로 구성되어 있으며 일부가 통제사 옛길로 지정되어 안전하게 걷기여행을 즐길 수 있는 코스",- 야경이 아름다운 '무전해변'<br>- 도로가 거의 바닷길인 예쁜 해안도로<br>- 세계에 하나 뿐인 거대한 취옥석 와불이 있는 '용봉사'<br>- 배스 낚시를 즐길 수 있는 '관덕저수지',"- 시점 : 무전동 해변공원(경남 통영시 무전동 1013)<br>교통편) 통영종합버스터미널에서 504, 676, 121,231, 321, 420, 522, 521번 등 다수 버스 이용하여 새통영병원 하차<br>- 종점 : 도산면 원산리 바다휴게소(경남 통영시 도산면 남해안대로 2125)<br>교통편) 평촌창동마을 정류장에서 고성-원산 버스 이용 후 고성여객자동차터미널 하차. 또는 원산종점 정류장에서 676, 678, 676 버스 후 통영종합버스터미널 하차. 이용시 배차시간 확인 필수<br>- 제석산을 오르는 길에 찜질방이 있음<br>- 식수는 사전준비나 매점에서 준비하며 코스 대부분이 산길로 이에 대한 준비가 필요함",경남 통영시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005145.gpx,20200216062216,20250716073340
T_ROUTE_MNG0000000001,T_CRS_MNG0000005146,남파랑길 31코스,17,360,2,비순환형,"통영에서 나와 고성군 내부를 관통하는 구간으로 통영 원산리 바다휴게소에서 상리면 부포사거리까지 이어지는 구간이다. 고성군 전역 및 고성만 일원을 조망할 수 있는 남산공원 일원을 통과하는 구간으로 해지게 다리, 남산공원 오토캠핑장, 남산정 등의 관광자원을 둘러볼 수 있다.  또 구간과 인접하여 갈모봉산림욕장이 분포하고 있어 해당 자원을 연계이용할 수 있다. 남산정을 지나 이어지는 구간은 고성군이 기 조성한 대독누리길 구간과 일부 중첩되는 구간이다.  ","- 통영에서 나와 고성군 시내를 지나는 구간으로 고성 남산공원에서 바라보는 고성만의 해안경관이 특히 아름다운 구간<br>- 해지개 다리, 남산공원 오토캠핑장, 남산공원, 대독누리길 등을 경유<br>- 통영에서 고성으로 넘어가는 코스","- 야경을 보며 바닷가 산책을 할 수 있는 해지개 해안둘레길<br>- 전국 최고의 글램핑, 카라반과 사이트 시설을 갖춘 남산공원 오토캠핑장<br>- 고성읍을 한눈에 내려다 볼 수 있는 남산공원 산책로<br>- 한 편은 개울과 한 편은 아름다운 산과 들판을 보며 가을을 느끼며 걷기에 추천하고 싶은 대독누리길","- 시점 : 도산면 원산리 바다휴게소(경남 통영시 도산면 남해안대로 2125) <br>교통편) 통영종합버스터미널 678번 평촌마을 하차<br>- 종점 : 상리면 부포리 부포사거리(경남 고성군 상리면 장치로 382-6)<br>교통편) 내부포 정류장 고성-고봉, 고성-봉발, 고성-상리, 고성- 하이 등 버스 다수 이용하여 고성여객자동차터미널 하차<br>- 대중교통 이용 시 배차 시간 확인 필수(1일 3~5회 배차)<br>- 식수는 사전준비나 매점에서 구입하여 이용",경남 고성군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/54cd558beebc4a979817f58a3689d118.gpx,20200216062609,20250716073416
T_ROUTE_MNG0000000001,T_CRS_MNG0000005147,남파랑길 32코스,14,330,3,비순환형,"고성 상리면 부포리 부포사거리에서 하일면 학림리 임포항가지 이어지는 구간으로 문수암, 수태산 일원의 숲길 구간을 지나는 구간이다. 숲길 구간의 경우, 비교적 난이도가 있으나 임도가 형성되어 있어 걷기여행에 큰 불편은 없는 구간이 많으며, 숲길에서 고성의 앞바다를 조망할 수 있는 매력적인 뷰포인트가 형성되어 있다.  돌담으로 아름다운 정취를 보유하고 있는 학동마을을 지나는 구간이 특히 아름다우며, 종점인 임포항에는 다양한 식당이 분포하고 있어 원기충천에 용이하다. ","- 문수암, 수태산 일원의 숲길 구간을 지나는 구간으로 걷기여행 난이도가 다소 높은 코스<br>- 부포사거리에서 무이산, 수태산, 향로봉을 둘러가는 등산로로 비교적 난이도가 있으나 임도가 잘 형성되어 있어 큰 어려움이 없는 코스<br>- 숲길에서 바라보는 해안경관과 학동마을의 돌담, 임포항의 풍부한 먹거리 체험이 가능",- 전주최씨 안렴사공파의 집성촌인 학동마을에 있는 고성학동마을옛담장과 멋스러운 한옥<br>- 숲길에서 고성의 앞바다를 조망할 수 있는 매력적인 해안 경관<br>- 멋스러운 조선후기의 가옥을 볼 수 있는 '최필간고택',"- 시점 : 상리면 부포리 부포사거리(경남 고성군 상리면 장치로 382-6)<br>교통편) 고성여객자동차터미널에서 고성-상리, 고성-하이, 고성-봉발 시내버스 이용하여 내부포 정류장 하차<br>- 종점 : 하일면 학림리 임포항(경남 고성군 하일면 학림리 1518)<br>교통편) 임포 정류장에서 고성-하이 버스 이용 후 고성여객자동차터미널 하차<br>- 버스 이용시 배차시간 확인 필수<br>- 식수는 사전준비나 매점에서 구입하여 이용",경남 고성군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/1d08c6509447405486842695c1351cfe.gpx,20200216063544,20250911014110
T_ROUTE_MNG0000000001,T_CRS_MNG0000005148,남파랑길 33코스,18,390,2,비순환형,"고성에서 가장 아름다운 구간으로 이미 상족암길 및 해수부의 해안누리길(공룡화석지해변길)이 중첩되는 구간으로 임포항에서 시작하여 하이면 덕호리 하이면사무소에서 구간이 완료된다. 전체 구간 중간쯤에 상족암 군립공원 및 고성공룡박물관 등이 분포하고 있으며 아름다운 해안경관을 살펴볼 수 있는 구간이다. 다만, 고성군이 상족암길로 기 지정한 길 중에서 갓길이 없는 도로구간이 포함되어 있음에 따라 걷기여행시 특별히 안전에 유의해야하는 구간이다.","- 고성에서 가장 아름다운 구간으로 ‘상족암길’, 해수부의 해안누리길로 지정된 ‘공룡화석지해변길’이 포함되는 코스<br>- 상족암 군립공원 및 고성공룡박물관 등이 분포하고 있으며 아름다운 해안경관을 바라볼 수 있는 코스<br>- 어촌과 농촌을 함께 보고 느끼며 해안둘레길을 걸을 수 있는 구간","- 조용히 산책하기 좋고, 공룡 발자국 화석을 볼 수 있는 '상족암 둘레길'<br>- 2억 3000만년 전의 공룡과 함께 태고의 신비를 경험할 수 있는 '고성공룡박물관'",- 시점 : 하일면 학림리 임포항(경남 고성군 하일면 학림리 1518)<br>교통편) 고성여객자동차터미널에서 고성-하이 버스 이용하여 임포 정류장 하차<br>- 종점 : 하이면 덕호리 하이면사무소(경남 고성군 하이면 공룡로 1)<br>교통편) 신덕마을 정류장 10번 버스 이용 후 삼천포시외버스터미널 하차<br>- 대중교통 이용 시 버스배차 간격을 고려하여 사전에 확인 필수<br>- 식수는 사전준비 또는 매점에서 구입해서 이용가능<br>- 구간 내에 안전이 미흡한 구간이 분포하고 있어 이용자의 주의가 필요,경남 고성군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005148.gpx,20200216064209,20250716073634
T_ROUTE_MNG0000000001,T_CRS_MNG0000005149,남파랑길 34코스,10,210,1,비순환형,"고성 하이면사무소에서 삼천포대교 사거리까지 연결되는 구간으로 사천시가 조성한 “이순신바닷길” 중 5코스-삼천포 코끼리길과 중첩되는 구간이다. 코스 중간에 삼천포 신항, 노산공원 등을 지나며 삼천포항 수산물시장 등을 거쳐 항구 특유의 역동적인 모습 및 먹거리 등을 체험할 수 있다. 또한, 노산공원 일원에는 사천이 배출한 박재삼의 문학관이 자리잡고 있어 볼거리, 먹거리가 다양하게 마련되어 있는 구간이다.","- 사천시가 조성한 ‘이순신 바닷길’중 삼천포 코끼리길이 포함되는 구간으로 삼천포 신항, 노산공원, 삼천포항 수산물 시장 등을 지나는 코스<br>- 남일대 해수욕장에서 해변의 정취를 느끼고 삼천포항과 삼천포 수산시장까지 어촌의 활기찬 생활모습을 체험할 수 있는 코스<br>- 볼거리, 먹거리가 다양하게 마련되어 있는 구간","- 바다가 보이는 찜질방인 남일대 해수월드에서 코끼리 바위 구경 가능<br>- 삼천포 바다를 훤히 내려다보며 아름다운 낙조를 즐길 수 있는 '진널전망대'<br>- 노산공원 둘레길로 올라가면 삼천포아가씨 동상, 물고기 상, 박재삼 문학관 등이 있음<br>- 활기찬 시장모습을 구경하며 건어물, 해산물, 생선 등 구입이 가능한 '삼천포 수산시장'","- 시점 : 하이면 덕호리 하이면사무소(경남 고성군 하이면 공룡로 1)<br>교통편) 삼천포시외버스터미널에서 10번 버스 이용 후 신덕마을 정류장 하차. 배차간격 확인<br>- 종점 : 대방동 삼천포대교 사거리(경남 사천시 대방동 369)<br>교통편) 연륙교 대방사거리 정류장에서 20, 25, 남해-지족 버스 이용<br>- 편의시설이 곳곳에 많아 이동 시 편리함",경남 사천시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005149.gpx,20200216064858,20250716073710
T_ROUTE_MNG0000000001,T_CRS_MNG0000005150,남파랑길 35코스,13,300,3,비순환형,삼천포대교 사거리에서 사천 대방교차로를 돌아 순환하는 구간으로 사천시의 “이순신바닷길” 2코스-최초거북선길 및 “이순신바닷길” 4코스-실안노을길과 일부 중첩되는 구간이다. 삼천포 대교와 연결되는 실안노을길은 우리나라를 일몰명소 중 손꼽히는 명소이며 걷기여행자를 위한 다양한 편의시설 등이 잘 구축되어 있다. <br>삼천포대교를 통해 남해구간으로 연결되는 구간으로 본 구간은 실안노을길을 지나 각산(각산산성길) 등을 돌아나오는 구간으로 각산에서 아름다운 삼천포항 및 삼천포 대교 등을 조망할 수 있다. ,- '이순신 바닷길' 중 최초 거북선길 및 실안노을길 일부가 포함되는 구간으로 실안노을길에서 바라보는 경관이 특히 유명한 코스<br>- 산과 바다를 고루 즐길 수 있는 코스<br>- 한려해상국립공원의 빼어난 아름다움을 감상할 수 있는 코스,- 각산 전망대에서 보는 한려해상국립공원의 전망<br>- 삼천포마리나 일대 바닷가의 예쁜 카페 풍경<br>- 실안해안도로에서 보이는 삼천포대교와 인근의 죽방렴,"- 시점 : 대방동 삼천포대교 사거리(경남 사천시 대방동 369)<br>교통편) 삼천포터미널에서 20, 25번 버스 이용하여 새마을금고 정류장 하차<br>- 종점 : 대방동 대방교차로(경남 사천시 대방동 717-2)<br>교통편) 연륙교 대방사거리 정류장 20번 버스 이용 후 삼천포터미널 하차<br>- 각산은 각산산성 및 각산전망대에서 바라보는 경관이 아름다우나, 경사가 심한 편임(사천해상케이블카를 통해 각산전망대 이용이 가능함)",경남 사천시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005150.gpx,20200216065307,20250716073753
T_ROUTE_MNG0000000001,T_CRS_MNG0000005151,남파랑길 36코스,18,390,2,비순환형,"사천시에서 삼천포대교를 지나 남해군 창선면 창선파출소까지 연결되는 구간으로 단항 해안길과 연태산 임도길을 지나는 구간이다. 단항 해안길에서는 사천 내륙 및 소초도, 대초도 등의 섬 경관을 볼 수 있으며, 연태산 임도길은 임도를 따라 숲길의 매력을 직접 체험할 수 있는 구간이다. 삼천포대교를 지나 단항까지 연결되는 일부 구간이 갓길이 없는 도로구간이나 도로 통행량이 많지는 않아 큰 위험요소는 없으나, 걷기여행자들의 주의는 필요하다. ","- 사천시에서 삼천포 대교를 지나 남해 창선으로 연결되는 구간<br>- 삼천포대교, 늑도대교, 창선대교를 지나 남해로 들어가는 코스로 바다를 둘러보며 걷기 좋은 구간<br>- 동대만과 곤유마을을 한눈에 내려다 볼 수 있는 편백숲 임도를 길게 걸을 수 있는 코스",- <한국의 아름다운 길 100선>에 선정될 정도로 아름다운 경관을 자랑하는 '삼천포대교'<br>- 수령 500년으로 추정되는 사철 푸른 상록수 '왕후박나무'(천연기념물 제299호)<br>- 남해지역에서 최초로 청동기시대 비파형동검이 발견된 '당항'<br>- 소원을 빌면 빠르게 들어준다는 이야기가 전하는 남해군의 전통사찰 '운대암',"- 시점 : 대방동 대방교차로(경남 사천시 대방동 717-2)<br>교통편) 삼천포터미널에서 20, 25번 버스 이용하여 연륙교대방사거리 정류장 하차<br>- 종점 : 창선면 상죽리 창선파출소(경남 남해군 창선면 창선로 99)<br>교통편) 삼동면사무소 앞 정류장에서 남해공용터미널방향 버스 이용<br>- 시점과 종점 버스 이용 시 배차시간 확인 필수<br>- 남해바래길 3코스와 동일하므로 남해바래길 관련 정보를 확인해도 좋음<br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005151.gpx,20200216065731,20250716074133
T_ROUTE_MNG0000000001,T_CRS_MNG0000005152,남파랑길 37코스,15,330,2,비순환형,"창선파출소에서 창선면 진동리 적량버스정류장까지 이어지는 구간으로 남해군이 이야기가 있는 문화생태탐방로로 조성한 “남해바래길” 7코스 구간가 일부 구간이 중첩되는 구간이다. 남해바래길 7코스의 경우, 고사리밭길이라는 이름으로 불리고 있으며 동대만 휴게소 및 적량 국사봉 자락을 지나며 아름다운 해안구간과 숲길, 갯마을 등이 어우러져 있어 걷기여행의 매력이 높은 구간이다. 구간 내에 공룡발자국 화석지로 알려진 가인리 해안을 지난다. ","- 적량 국사봉 자락을 지나며 아름다운 해안구간과 숲길, 갯마을 등이 어우러져 있어 걷기여행의 매력이 높은 코스<br>- 우리나라 최대의 고사리 산지인 고사리밭을 지나는 길로 감탄을 자아내는 이국적인 정취로 걸음걸이가 자꾸 느려지는 길<br>- 바다 전경과 바다 멀리 삼천포대교 등의 전경을 보며 걷기 지루하지 않은 구간<br>*고사리 채취기간인 3월부터 6월까지 넉 달은 사전예약자에 한해 지정된 안내인 동반하에 걸을 수 있음 <br>(식포~가인마을구간/화,목,토,일 주 4회/1일 최대 120명) ",- 창선도의 바다와 부드러운 구릉이 명품경관을 만드는 '고사리밭' <br>- 하늘 날아다녔을 익룡 발자국을 볼 수 있는 '남해 가안리 해안'<br>- 다랑논에서 사시사철 꽃 잔치가 펼쳐지는 풍광과 어우러진 바다전경을 볼 수 있는 '적량해비치마을',"- 시점 : 창선면 상죽리 창선파출소(경남 남해군 창선면 창선로 99)<br>교통편) 남해시외버스터미널에서 시내버스 남해-단항, 남해-연곡 이용하여 수산리 앞 정류장 하차<br>- 종점 : 창선면 진동리 적량버스정류장(경남 남해군 창선면 흥선로 1215)<br>교통편) 적량 정류장 장포-남해 시내버스 이용하여 남해공용터미널 하차<br>- 버스 이용시 배차 시간을 확인 필수 <br>- 3월부터 6월까지 고사리 채취기간으로 제약이 있으며, 무단으로 고사리 채취 시 즉시 퇴로조치<br>*예약 신청: https://cafe.daum.net/namhaetrails/AjnF/8<br>- 남해바래길 4코스와 동일하므로 남해바래길 관련 정보를 확인해도 좋음 <br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails ",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005152.gpx,20200216070107,20250716074211
T_ROUTE_MNG0000000001,T_CRS_MNG0000005153,남파랑길 38코스,12,270,2,비순환형,창선면 진동리 적량버스정류장에서 삼동면 지족리 하나로마트까지 이어지는 구간으로 “남해바래길” 6코스와 중첩되는 구간이다. 남해바래길 6코스는 말발굽길로 불리며 고려시대 적량에서 군마를 사육하였던 역사적 스토리에서 테마를 따온 것으로 알려진다.  남해도와 창선도 사이의 지족해협에서 원시어업의 형태인 죽방렴이 현재까지 이어지고 있어 걷기여행을 하며 죽방렴의 장관을 체험할 수 있다. <br>시점에서 일부 구간이 갓길이 없는 도로구간으로 걷기여행자의 안전이 유의된다. ,- 고려시대 적량에서 군마를 사육하던 역사적 스토리를 활용하여 말발굽길로 명명된  코스<br>- 남해도와 창선도 사이의 지족해협에서 원시어업의 형태인 죽방렴의 정경을 감상할 수 있는 구간<br>- 그림같은 바다풍경과 마을이 이어지는 골목길을 따라 잘 정비된 추섬공원을 지나는 길로 산책하듯 편하게 걸을 수 있는 코스 ,- 군사요충지로 지금도 성곽유적이 남아 있는 '적량마을' <br>- 바다가 만곡진 곳에 자리한 아름다운 '장포항' <br>- 남북으로 600m 정도 길게 뻗은 섬으로 산책하기 좋은 공원으로 조성된 '추섬공원' <br>- 거센 물살을 이용한 죽방렴이 장관을 이루고 식도락 문화가 발달한 '지족마을' ,"- 시점 : 참선면 진동리 적량버스정류장(경남 남해군 창선면 흥선로 1215)<br>교통편) 남해공용터미널에서 남해-단항, 수산-장포- 장포-남해 버스 환승 이용<br>- 종점 : 삼동면 진동리 하나로마트(경남 남해군 삼동면 동부대로 1875)<br>교통편) 지족 정류장에서 설리-남해, 부윤-남해, 연곡-남해 등 버스 이용하여 남해공용터미널 하차<br>- 대중교통 이용시 버스 배차시간 확인 필수<br>- 남해바래길 5코스와 동일하므로 남해바래길 관련 정보를 확인해도 좋음 <br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails ",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/479be4de12704c0181ba645d720199d6.gpx,20200216070520,20250716074239
T_ROUTE_MNG0000000001,T_CRS_MNG0000005154,남파랑길 39코스,10,240,2,비순환형,"동면 지족리 하나로마트에서 삼동면 물건마을 버스정류장까지 이어지는 구간이다. <br>남해바래길로 지정된 구간은 아니나, 해안가를 따라 걸으며 죽방림의 장관을 경험할 수 있으며 전도마을, 둔촌마을 등 아름다운 어촌마을을 체험할 수 있는 구간이다. 구간 내에 꽃내 활성화 센터, 어부림 숲길 등 해안길, 마을길, 숲길 등 다양한 걷기여행길 유형을 만나볼 수 있는 구간이다.","- 지족해협을 따라 죽방렴을 관람하며 걷는 길로 물건마을까지 이어지는 코스 <br>- 조붓한 마을길을 따라 걷다가 300년 이상의 역사를 가진 방품림이 물건방조어부림을 따라 임도 산책로를 걷는 코스 <br>- 해안가를 따라 걸으며 갯벌과 죽방림의 장관을 감상하며 전도마을, 둔촌마을에서 어촌마을 체험을 할 수 있는 코스",- 우리나라 최대의 죽방어업기지로 좁은 물살에 떠밀려 온 물고기를 포획하는 '죽방렴' <br>- 주택과 농작물을 풍해에서 보호하는 방품림으로 산책로가 조성되어 있는 '물건방조어부림' <br>- 어족자원이 풍부하여 살기 좋은 마을 '물건마을' <br>- 물건항에 자리한 남해요트학교에서 딩기요트를 배우고 체험해볼 수 있는 '남해군요트학교' <br>- 한국 속의 작은 독일로 독일 정취를 느낄 수 있는 '독일마을',"- 시점 : 삼동면 지족리 하나로마트(경남 남해군 삼동면 동부대로 1875)<br>교통편) 남해시외버스터미널에서 남해-미조, 남해-단항, 남해-가인 버스 이용하여 삼동면사무소(지족) 정류장 하차<br>- 종점 : 삼동면 물건리 물건마을(경남 남해군 삼동면 동부대로1030번안길 49-10)<br>교통편) 물건마을 정류장에서 미조-남해, 설리-남해, 은점-남해 버스 이용하여 남해공용터미널 하차<br>- 식수는 시,종점 매점에서 구입하여 이용 가능하니 사전 준비 필수<br>- 코스 내 뚝방길이 있어 걷기 좋으나 조금 외진곳이라 혼자 걸을 땐 주의 필요<br>- 남해바래길 6코스와 동일하므로 남해바래길 관련 정보를 확인해도 좋음 <br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails ",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/03/0556aeb9da224e22af247001da9896e4.gpx,20200216070906,20250716074316
